dataset,p_disapprove,method,rule,committee_size,model,num_voters,num_candidates,elected_mean_net_score,elected_min_net_score,elected_max_net_score,non_elected_mean_net_score,best_non_elected_score,best_non_elected_candidate,mean_utility,median_utility,n_zero_or_negative,frac_zero_or_negative,n_negative,frac_negative,gini_coefficient,avg_disapprovals_per_voter,avg_elected_disapprovals_per_voter,hamming_distance,p,phi
impartial_p0.1,0.2,AV,AV,10.0,Impartial,100,20,-7.2,-15.0,1.0,-11.7,-6.0,18.0,-0.72,-1.0,79.0,0.79,57.0,0.57,0.2045,3.75,1.85,,0.1,
impartial_p0.1,0.2,Tax,TaxPhragmen,0.0,Impartial,100,20,,,,-9.45,1.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.75,0.0,,0.1,
impartial_p0.1,0.2,Tax,TaxMES,0.0,Impartial,100,20,,,,-9.45,1.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.75,0.0,,0.1,
impartial_p0.1,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.1,
impartial_p0.1,0.2,Hamming_Traditional,PAV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.1,
impartial_p0.1,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.1,
impartial_p0.1,0.2,Hamming_Traditional,AV_vs_PAV,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.1,
impartial_p0.1,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.1,
impartial_p0.1,0.2,Hamming_Traditional,AV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,PAV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,MES_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,AV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.1,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.1,
impartial_p0.15,0.2,Traditional,PAV,10.0,Impartial,100,20,-0.3,-6.0,9.0,-5.7,0.0,12.0,-0.03,0.0,60.0,0.6,36.0,0.36,0.2308,3.56,1.74,,0.15,
impartial_p0.15,0.2,Traditional,SeqPhragmen,10.0,Impartial,100,20,-0.6,-5.0,9.0,-5.4,0.0,2.0,-0.06,0.0,59.0,0.59,42.0,0.42,0.249,3.56,1.75,,0.15,
impartial_p0.15,0.2,Traditional,MES,10.0,Impartial,100,20,-0.3,-6.0,9.0,-5.7,0.0,12.0,-0.03,0.0,60.0,0.6,36.0,0.36,0.2308,3.56,1.74,,0.15,
impartial_p0.15,0.2,AV,AV,10.0,Impartial,100,20,0.3,-5.0,9.0,-6.3,-3.0,11.0,0.03,0.0,64.0,0.64,42.0,0.42,0.2406,3.56,1.7,,0.15,
impartial_p0.15,0.2,Tax,TaxPhragmen,0.0,Impartial,100,20,,,,-3.0,9.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.56,0.0,,0.15,
impartial_p0.15,0.2,Tax,TaxMES,0.0,Impartial,100,20,,,,-3.0,9.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.56,0.0,,0.15,
impartial_p0.15,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.15,
impartial_p0.15,0.2,Hamming_Traditional,PAV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.15,
impartial_p0.15,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.15,
impartial_p0.15,0.2,Hamming_Traditional,AV_vs_PAV,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.15,
impartial_p0.15,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.15,
impartial_p0.15,0.2,Hamming_Traditional,AV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,PAV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,MES_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,AV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.15,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,10.0,0.15,
impartial_p0.3,0.2,Traditional,PAV,10.0,Impartial,100,20,19.8,16.0,27.0,10.0,19.0,12.0,1.98,2.0,20.0,0.2,14.0,0.14,0.2283,3.02,1.42,,0.3,
impartial_p0.3,0.2,Traditional,SeqPhragmen,10.0,Impartial,100,20,19.5,14.0,27.0,10.3,19.0,12.0,1.95,2.0,25.0,0.25,11.0,0.11,0.2251,3.02,1.43,,0.3,
impartial_p0.3,0.2,Traditional,MES,10.0,Impartial,100,20,19.8,16.0,27.0,10.0,19.0,12.0,1.98,2.0,20.0,0.2,14.0,0.14,0.2283,3.02,1.42,,0.3,
impartial_p0.3,0.2,AV,AV,10.0,Impartial,100,20,19.8,16.0,27.0,10.0,19.0,12.0,1.98,2.0,20.0,0.2,14.0,0.14,0.2283,3.02,1.42,,0.3,
impartial_p0.3,0.2,Tax,TaxPhragmen,4.0,Impartial,100,20,22.75,21.0,27.0,12.9375,20.0,8.0,0.91,1.0,37.0,0.37,8.0,0.08,0.2063,3.02,0.46,,0.3,
impartial_p0.3,0.2,Tax,TaxMES,4.0,Impartial,100,20,22.75,21.0,27.0,12.9375,20.0,8.0,0.91,1.0,37.0,0.37,8.0,0.08,0.2063,3.02,0.46,,0.3,
impartial_p0.3,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.3,
impartial_p0.3,0.2,Hamming_Traditional,PAV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.3,
impartial_p0.3,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.3,
impartial_p0.3,0.2,Hamming_Traditional,AV_vs_PAV,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.3,
impartial_p0.3,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.3,
impartial_p0.3,0.2,Hamming_Traditional,AV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,PAV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,MES_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,AV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.3,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,6.0,0.3,
impartial_p0.5,0.2,Traditional,PAV,10.0,Impartial,100,20,44.3,37.0,52.0,34.8,40.0,15.0,4.43,4.0,2.0,0.02,0.0,0.0,0.2207,2.17,0.99,,0.5,
impartial_p0.5,0.2,Traditional,SeqPhragmen,10.0,Impartial,100,20,44.1,36.0,52.0,35.0,40.0,15.0,4.41,4.0,2.0,0.02,0.0,0.0,0.2168,2.17,0.96,,0.5,
impartial_p0.5,0.2,Traditional,MES,10.0,Impartial,100,20,44.3,37.0,52.0,34.8,40.0,15.0,4.43,4.0,2.0,0.02,1.0,0.01,0.184,2.17,0.99,,0.5,
impartial_p0.5,0.2,AV,AV,10.0,Impartial,100,20,44.6,38.0,52.0,34.5,38.0,12.0,4.46,4.5,2.0,0.02,1.0,0.01,0.1984,2.17,1.0,,0.5,
impartial_p0.5,0.2,Tax,TaxPhragmen,7.0,Impartial,100,20,46.7143,44.0,52.0,35.6923,41.0,7.0,3.27,3.0,5.0,0.05,2.0,0.02,0.2072,2.17,0.59,,0.5,
impartial_p0.5,0.2,Tax,TaxMES,7.0,Impartial,100,20,46.7143,44.0,52.0,35.6923,41.0,7.0,3.27,3.0,5.0,0.05,2.0,0.02,0.2072,2.17,0.59,,0.5,
impartial_p0.5,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.5,
impartial_p0.5,0.2,Hamming_Traditional,PAV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.5,
impartial_p0.5,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.5,
impartial_p0.5,0.2,Hamming_Traditional,AV_vs_PAV,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.5,
impartial_p0.5,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.5,
impartial_p0.5,0.2,Hamming_Traditional,AV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,PAV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,MES_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,AV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.5,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,3.0,0.5,
impartial_p0.7,0.2,Traditional,PAV,10.0,Impartial,100,20,67.1,61.0,74.0,57.6,64.0,4.0,6.71,7.0,0.0,0.0,0.0,0.0,0.1496,1.35,0.61,,0.7,
impartial_p0.7,0.2,Traditional,SeqPhragmen,10.0,Impartial,100,20,67.1,61.0,74.0,57.6,64.0,4.0,6.71,7.0,0.0,0.0,0.0,0.0,0.1496,1.35,0.61,,0.7,
impartial_p0.7,0.2,Traditional,MES,10.0,Impartial,100,20,66.7,59.0,74.0,58.0,66.0,17.0,6.67,7.0,0.0,0.0,0.0,0.0,0.1387,1.35,0.59,,0.7,
impartial_p0.7,0.2,AV,AV,10.0,Impartial,100,20,67.1,61.0,74.0,57.6,64.0,4.0,6.71,7.0,0.0,0.0,0.0,0.0,0.1496,1.35,0.61,,0.7,
impartial_p0.7,0.2,Tax,TaxPhragmen,8.0,Impartial,100,20,68.0,65.0,74.0,58.5833,66.0,10.0,5.44,6.0,0.0,0.0,0.0,0.0,0.1651,1.35,0.46,,0.7,
impartial_p0.7,0.2,Tax,TaxMES,8.0,Impartial,100,20,67.875,64.0,74.0,58.6667,66.0,17.0,5.43,6.0,0.0,0.0,0.0,0.0,0.1502,1.35,0.45,,0.7,
impartial_p0.7,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.7,
impartial_p0.7,0.2,Hamming_Traditional,PAV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Hamming_Traditional,AV_vs_PAV,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.7,
impartial_p0.7,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,0.0,0.7,
impartial_p0.7,0.2,Hamming_Traditional,AV_vs_MES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,PAV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,MES_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,AV_vs_TaxMES,,Impartial,100,20,,,,,,,,,,,,,,,,4.0,0.7,
impartial_p0.7,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Impartial,100,20,,,,,,,,,,,,,,,,2.0,0.7,
resampling_p0.15_phi0.25,0.2,Traditional,PAV,10.0,Resampling,100,20,12.0,-20.0,76.0,-16.8,-12.0,8.0,1.2,1.0,33.0,0.33,16.0,0.16,0.2175,3.55,1.54,,0.15,0.25
resampling_p0.15_phi0.25,0.2,Traditional,SeqPhragmen,10.0,Resampling,100,20,12.1,-20.0,76.0,-16.9,-12.0,8.0,1.21,1.0,35.0,0.35,16.0,0.16,0.2168,3.55,1.54,,0.15,0.25
resampling_p0.15_phi0.25,0.2,Traditional,MES,10.0,Resampling,100,20,12.0,-20.0,76.0,-16.8,-12.0,8.0,1.2,1.0,34.0,0.34,15.0,0.15,0.2005,3.55,1.53,,0.15,0.25
resampling_p0.15_phi0.25,0.2,AV,AV,10.0,Resampling,100,20,12.2,-20.0,76.0,-17.0,-12.0,8.0,1.22,1.0,31.0,0.31,17.0,0.17,0.2261,3.55,1.53,,0.15,0.25
resampling_p0.15_phi0.25,0.2,Tax,TaxPhragmen,3.0,Resampling,100,20,72.0,67.0,76.0,-15.5294,-1.0,16.0,2.16,2.0,8.0,0.08,1.0,0.01,0.1632,3.55,0.16,,0.15,0.25
resampling_p0.15_phi0.25,0.2,Tax,TaxMES,3.0,Resampling,100,20,72.0,67.0,76.0,-15.5294,-1.0,16.0,2.16,2.0,8.0,0.08,1.0,0.01,0.1632,3.55,0.16,,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.25,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.25
resampling_p0.15_phi0.5,0.2,Traditional,PAV,10.0,Resampling,100,20,7.9,-11.0,52.0,-13.8,-6.0,16.0,0.79,1.0,38.0,0.38,22.0,0.22,0.2539,3.56,1.6,,0.15,0.5
resampling_p0.15_phi0.5,0.2,Traditional,SeqPhragmen,10.0,Resampling,100,20,8.4,-10.0,52.0,-14.3,-9.0,6.0,0.84,1.0,38.0,0.38,21.0,0.21,0.2004,3.56,1.54,,0.15,0.5
resampling_p0.15_phi0.5,0.2,Traditional,MES,10.0,Resampling,100,20,8.4,-10.0,52.0,-14.3,-9.0,6.0,0.84,1.0,38.0,0.38,21.0,0.21,0.2004,3.56,1.54,,0.15,0.5
resampling_p0.15_phi0.5,0.2,AV,AV,10.0,Resampling,100,20,7.0,-20.0,52.0,-12.9,-6.0,16.0,0.7,1.0,42.0,0.42,23.0,0.23,0.2209,3.56,1.7,,0.15,0.5
resampling_p0.15_phi0.5,0.2,Tax,TaxPhragmen,3.0,Resampling,100,20,45.3333,35.0,52.0,-11.4706,-5.0,14.0,1.36,2.0,25.0,0.25,5.0,0.05,0.1503,3.56,0.3,,0.15,0.5
resampling_p0.15_phi0.5,0.2,Tax,TaxMES,3.0,Resampling,100,20,45.3333,35.0,52.0,-11.4706,-5.0,14.0,1.36,2.0,25.0,0.25,5.0,0.05,0.1503,3.56,0.3,,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.5,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.5
resampling_p0.15_phi0.75,0.2,Traditional,PAV,10.0,Resampling,100,20,5.5,-9.0,32.0,-10.0,-1.0,6.0,0.55,1.0,44.0,0.44,27.0,0.27,0.2001,3.55,1.58,,0.15,0.75
resampling_p0.15_phi0.75,0.2,Traditional,SeqPhragmen,10.0,Resampling,100,20,5.7,-9.0,32.0,-10.2,-3.0,9.0,0.57,1.0,44.0,0.44,26.0,0.26,0.2076,3.55,1.57,,0.15,0.75
resampling_p0.15_phi0.75,0.2,Traditional,MES,10.0,Resampling,100,20,5.7,-9.0,32.0,-10.2,-3.0,9.0,0.57,1.0,44.0,0.44,26.0,0.26,0.2076,3.55,1.57,,0.15,0.75
resampling_p0.15_phi0.75,0.2,AV,AV,10.0,Resampling,100,20,4.5,-9.0,32.0,-9.0,0.0,10.0,0.45,1.0,47.0,0.47,27.0,0.27,0.2248,3.55,1.7,,0.15,0.75
resampling_p0.15_phi0.75,0.2,Tax,TaxPhragmen,3.0,Resampling,100,20,27.0,21.0,32.0,-7.4118,0.0,10.0,0.81,1.0,37.0,0.37,13.0,0.13,0.2269,3.55,0.39,,0.15,0.75
resampling_p0.15_phi0.75,0.2,Tax,TaxMES,3.0,Resampling,100,20,27.0,21.0,32.0,-7.4118,0.0,10.0,0.81,1.0,37.0,0.37,13.0,0.13,0.2269,3.55,0.39,,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
resampling_p0.15_phi0.75,0.2,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,7.0,0.15,0.75
